_Artist_ID,Biography,Start_Date_Disp,End_Date_Disp,Display_Name,First_Name,Last_Name,Nat_Culture_L2,Sort_Name,Artist_Code
1389,,1943,,Franklin White,Franklin,White,American,"White, Franklin",
1390,,1953-4,,Laurie White,Laurie,White,American,"White, Laurie",
1391,,1852,1904,Sarah Wyman Whitman,Sarah Wyman,Whitman,American,"Whitman, Sarah Wyman",500031800
1392,,1921,1965,Anne Gwynn Whittlesey,Anne Gwynn,Whittlesey,American,"Whittlesey, Anne Gwynn",
1393,,1903,1959,John Whorf,John,Whorf,American,"Whorf, John",500027972
1394,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;Guerneville, Calif. Director of Pond Farm Pottery School, Calif...1962- Represented in &quot;1000 Years of American Pottery, Museum of Contemporary Crafts, New York City...1962- One man exhibition, Detroit Institute of Art...1962-Merit Award, San Francisco Arts Festival...1959- Major Award, Ceramic International.&quot;",1896,1985,Marguerite Wildenhain,Marguerite,Wildenhain,American,"Wildenhain, Marguerite",500096143
1395,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;Rochester, N.Y. Studied at Bauhaus-Weimer, Germany...Prizes: International Exhibition, Paris and many American exhibitions...Works in museums in Rotterdam, Amsterdam, England, Belgium, Florence and Milan, Italy...Represented in &quot;1000 Years of American Pottery- 1962 Museum of Contemporary Crafts, New York City...Prof. of Ceramics, School for American Craftsmen, Rochester, New York.&quot;",1905,1980,Frans Wildenhain,Frans,Wildenhain,German,"Wildenhain, Frans",500059428
1396,,1861,1948,Irving Ramsey Wiles,Irving Ramsey,Wiles,American,"Wiles, Irving Ramsey",500030155
1397,,1937,,William T. Wiley,William T.,Wiley,American,"Wiley, William T.",500022350
1398,,,,J.T. Williams,J.T.,Williams,American,"Williams, J.T.",
1399,,,,William T. Williams,William T.,Williams,American,"Williams, William T.",
1400,,1926,,Gerry Williams,Gerry,Williams,American,"Williams, Gerry",
1401,,,,Williams,,Williams,,Williams,
1402,,1895,1989,Bode Willumsen,Bode,Willumsen,Danish,"Willumsen, Bode",
1403,,1943,1987,Christopher Wilmarth,Christopher,Wilmarth,American,"Wilmarth, Christopher",
1404,,1714,1782,Richard Wilson,Richard,Wilson,English,"Wilson, Richard",500022703
1405,,1915,1987,Richard Wilt,Richard,Wilt,American,"Wilt, Richard",500372857
1406,,1918,2006,Born Winblad,Born,Winblad,Danish,"Winblad, Born",500085098
1407,,1928,1984,Garry Winogrand,Garry,Winogrand,American,"Winogrand, Garry",500014550
1408,,1903,1977,Robert Winokur,Robert,Winokur,American,"Winokur, Robert",
1409,,1892,1958,Andrew Winter,Andrew,Winter,American,"Winter, Andrew",500052042
1410,,1869,1942,Charles Allan Winter,Charles Allan,Winter,American,"Winter, Charles Allan",500107999
1411,,1905,1976,Fritz Winter,Fritz,Winter,German,"Winter, Fritz",500015352
1412,,1903,1977,Thelma Fraser Winter,Thelma Fraser,Winter,American,"Winter, Thelma Fraser",500086884
1413,,1913,2002,"Milo K. Winter, Jr.",Milo K.,"Winter, Jr.",American,"Winter, Jr., Milo K.",
1414,,1905,1985,Denny Winters,Denny,Winters,American,"Winters, Denny",
1415,,1949,,Terry Winters,Terry,Winters,American,"Winters, Terry",500000039
1416,,1736,1767,John Wollaston,John,Wollaston,"English, Active American Colonies 1749-58; 1767 (P. 10, Handbook Of The Colby Co","Wollaston, John",
1417,,1892,1942,Grant Wood,Grant,Wood,American,"Wood, Grant",500031056
1418,,1864,1940,Charles Herbert Woodbury,Charles Herbert,Woodbury,American,"Woodbury, Charles Herbert",500008853
1419,,1781,1852,John A. Woodside,John A.,Woodside,American,"Woodside, John A.",500015290
1420,,1877,1945,Mabel May Woodward,Mabel May,Woodward,American,"Woodward, Mabel May",500027362
1779,,1954,,Daniel D. Teoli Jr.,Daniel D.,Teoli Jr.,American,"Teoli Jr., Daniel D.",
1422,,1882,1945,N.C. Wyeth,N.C.,Wyeth,American,"Wyeth, N.C.",500029772
1423,,1917,2009,Andrew Wyeth,Andrew,Wyeth,American,"Wyeth, Andrew",500001266
1424,,1946,,Jamie Wyeth,Jamie,Wyeth,American,"Wyeth, Jamie",500001584
1425,"From collection file notes, found on typed index cards in an envelope addressed to Hugh, undated: &quot;E. Weymouth, Mass. 1962-Represented in &quot;1000 Years of American Pottery, Museum of Contemporary Crafts, New York City...Major Purchase Awards-1961-62, Ceramic National...Exhibits: International Exhibit, Ostend, Belguim, Brussels World&#39;s Fair...1961-One man show, Siembab Gallery, Boston...Professor of Ceramics, Mass. College of Art, Boston...Instructor: DeCordova Museum, Lincoln, Mass.; Haystack Mountain School of Crafts, Deer Isle, Maine.&quot;",1922,1980,William Wyman,William,Wyman,,"Wyman, William",
1426,,,,Wyman,,Wyman,,Wyman,
1427,,,,Wayne Yanz,Wayne,Yanz,American,"Yanz, Wayne",
1428,,,,Ken Yomura,Ken,Yomura,Japanese,"Yomura, Ken",
1429,,,,Yoshikuni,,Yoshikuni,Japanese,Yoshikuni,
1430,,,,Yoshitora,,Yoshitora,Japanese,Yoshitora,
1431,,1926,,Jack Youngerman,Jack,Youngerman,American,"Youngerman, Jack",500004402
1432,,1547,1628,Ding Yunpeng,Ding,Yunpeng,Chinese,"Yunpeng, Ding",500125747
1433,,1921,2013,Zao Wou-Ki,,Zao Wou-Ki,"French, b. China",Zao Wou-Ki,500029565
1434,,1623,1664,Reinier Nooms Zeeman,Reinier Nooms,Zeeman,Dutch,"Zeeman, Reinier Nooms",
1435,,1903,1972,Karl Zerbe,Karl,Zerbe,American (b. Germany),"Zerbe, Karl",500020391
1436,,,,Thomas Zetterstrom,Thomas,Zetterstrom,American,"Zetterstrom, Thomas",
1437,,,,Rocheng Zhang (Attributed),Rocheng,Zhang (Attributed),Chinese,"Zhang (Attributed), Rocheng",
1438,,,,Valerie Zint,Valerie,Zint,,"Zint, Valerie",
1439,,1887,1968,Marguerite Zorach,Marguerite,Zorach,American,"Zorach, Marguerite",
1440,,1887,1966,William Zorach,William,Zorach,"American, (b. Lithuania)","Zorach, William",500003603
1441,,1965,,John Zurier,John,Zurier,American,"Zurier, John",500333337
1442,,,,"Anonymous, Chinese (Shang Period)",,"Anonymous, Chinese (Shang Period)",,"Anonymous, Chinese (Shang Period)",
1443,,1876,1964,Walter Farndon,Walter,Farndon,American,"Farndon, Walter",500048663
1444,,,,William Hilliard,William,Hilliard,,"Hilliard, William",
1445,,1830,1886,Virgil Williams,Virgil,Williams,American,"Williams, Virgil",500009435
1446,,,,"Anonymous, Pre-Columbian, Mayan",,"Anonymous, Pre-Columbian, Mayan",,"Anonymous, Pre-Columbian, Mayan",
1474,,1956,,Hannah Collins,Hannah,Collins,British,"Collins, Hannah",500062011
1448,,,,"Anonymous, Pre-Columbian, Ecuador",,"Anonymous, Pre-Columbian, Ecuador",,"Anonymous, Pre-Columbian, Ecuador",
1449,,1915,1978,Harry Bertoia,Harry,Bertoia,American,"Bertoia, Harry",500032341
1450,,1883,1976,Imogen Cunningham,Imogen,Cunningham,American,"Cunningham, Imogen",500115187
1451,,1848,1933,Louis Comfort Tiffany,Louis Comfort,Tiffany,American,"Tiffany, Louis Comfort",500030415
1452,,1970,,Amy Stacey Curtis,Amy Stacey,Curtis,American,"Curtis, Amy Stacey",
1453,,1931,,John Baldessari,John,Baldessari,American,"Baldessari, John",500098854
1454,,1956,,Gary Green,Gary,Green,American,"Green, Gary",
1455,,1956,,Gary Green,Gary,Green,American,"Green, Gary",
1456,,1933,,Sam Gilliam,Sam,Gilliam,American,"Gilliam, Sam",500013570
1457,,1958,,Ellen Berkenblit,Ellen,Berkenblit,American,"Berkenblit, Ellen",500330316
1458,,1970,,Robert Zandvliet,Robert,Zandvliet,Dutch,"Zandvliet, Robert",500330513
1459,,,,Harry Brooker,Harry,Brooker,British,"Brooker, Harry",
1460,,1844,1927,Sir Luke Fildes,Sir Luke,Fildes,British,"Fildes, Sir Luke",
1461,,1872,1965,Louis Kronberg,Louis,Kronberg,American,"Kronberg, Louis",500003749
1462,,1863,1930,Gardner George Symons,Gardner George,Symons,American,"Symons, Gardner George",500026138
1463,,1927,,Wolf Kahn,Wolf,Kahn,American,"Kahn, Wolf",500084815
1464,,1883,1935,Charles Demuth,Charles,Demuth,American,"Demuth, Charles",500004441
1465,,1954,,Juan Usl&#233;,Juan,Usl&#233;,Spanish,"Usl&#233;, Juan",500083573
1466,,1967,,Olafur Eliasson,Olafur,Eliasson,Danish,"Eliasson, Olafur",500116131
1467,,1969,,Roman Lipski,Roman,Lipski,Polish,"Lipski, Roman",
1468,,1944,,Alan Saret,Alan,Saret,American,"Saret, Alan",500007856
1469,,1938,2015,Robert Berlind,Robert,Berlind,American,"Berlind, Robert",500097633
1470,,1942,1994,Joe Brainard,Joe,Brainard,American,"Brainard, Joe",500027180
1471,,1954,,Paul Winstanley,Paul,Winstanley,British,"Winstanley, Paul",500335822
1472,,1952,,John Coffer,John,Coffer,American,"Coffer, John",
1473,,1902,1984,Ansel Adams,Ansel,Adams,American,"Adams, Ansel",500026108
1475,,1856,1915,John White Alexander,John White,Alexander,American,"Alexander, John White",500025329
1476,,1842,1881,Pietro Barzanti,Pietro,Barzanti,Italian,"Barzanti, Pietro",
1477,,1838,1910,Etienne Berne-Bellecour,Etienne,Berne-Bellecour,French,"Berne-Bellecour, Etienne",
1478,,1811,1879,George Caleb Bingham,George Caleb,Bingham,American,"Bingham, George Caleb",500028547
1479,,1857,1903,Robert Frederick Blum,Robert Frederick,Blum,American,"Blum, Robert Frederick",500003750
1480,,1840,1915,Edward Darley Boit,Edward Darley,Boit,American,"Boit, Edward Darley",500031631
1481,,1824,1898,Eugene Boudin,Eugene,Boudin,French,"Boudin, Eugene",500004513
1482,,1825,1905,William-Adolphe Bouguereau,William-Adolphe,Bouguereau,French,"Bouguereau, William-Adolphe",500011205
1483,,1831,1913,John George Brown,John George,Brown,"American, b. England","Brown, John George",500000315
1484,,1856,1931,Jefferson David Chalfant,Jefferson David,Chalfant,American,"Chalfant, Jefferson David",500007461
1485,,1826,1900,Frederic Edwin Church,Frederic Edwin,Church,American,"Church, Frederic Edwin",500115265
1486,,1817,1878,Charles-Francois Daubigny,Charles-Francois,Daubigny,French,"Daubigny, Charles-Francois",500115164
1487,,1853,1924,Joseph Decker,Joseph,Decker,American,"Decker, Joseph",500026392
1488,,1829,1905,Robert Spear Dunning,Robert Spear,Dunning,American,"Dunning, Robert Spear",500105651
1489,,1844,1916,Thomas Eakins,Thomas,Eakins,American,"Eakins, Thomas",500115198
1490,,1836,1904,Henri Fantin-Latour,Henri,Fantin-Latour,French,"Fantin-Latour, Henri",500025754
1491,,1824,1910,Seymour Joseph Guy,Seymour Joseph,Guy,American,"Guy, Seymour Joseph",500023177
1492,,1858,1928,Henry Siddons Mowbray,Henry Siddons,Mowbray,American,"Mowbray, Henry Siddons",500028625
1493,,1886,1957,Armin Carl Hansen,Armin Carl,Hansen,American,"Hansen, Armin Carl",500003132
1494,,1840,1895,Thomas Hovenden,Thomas,Hovenden,American,"Hovenden, Thomas",500030718
1495,,c. 1843,c. 1917,Henry Roderick Newman,Henry Roderick,Newman,American,"Newman, Henry Roderick",500031949
1496,,1859,1938,Elizabeth Nourse,Elizabeth,Nourse,American,"Nourse, Elizabeth",500009983
1497,,1873,1939,Ernest Lawson,Ernest,Lawson,American,"Lawson, Ernest",500026852
1498,,1818,1882,Thomas Le Clear,Thomas,Le Clear,American,"Le Clear, Thomas",500125339
1499,,1852,1930,Antonio Mancini,Antonio,Mancini,Italian,"Mancini, Antonio",500024973
1500,,,,Eva Marco,Eva,Marco,,"Marco, Eva",
1501,,,,Paul Marco,Paul,Marco,,"Marco, Paul",
1502,,1817,1904,Erastus Dow Palmer,Erastus Dow,Palmer,American,"Palmer, Erastus Dow",500023296
1503,,1854,1907,John Frederick Peto,John Frederick,Peto,American,"Peto, John Frederick",500030892
1504,,1861,1949,Edward Antoon Portielje,Edward Antoon,Portielje,Belgian,"Portielje, Edward Antoon",500045207
1505,,1857,1927,Edward Henry Potthast,Edward Henry,Potthast,American,"Potthast, Edward Henry",
1506,,1867,1917,Bela Lyon Pratt,Bela Lyon,Pratt,American,"Pratt, Bela Lyon",500095555
1507,,1833,1905,William Trost Richards,William Trost,Richards,American,"Richards, William Trost",500014455
1508,,1894,1978,Norman Rockwell,Norman,Rockwell,American,"Rockwell, Norman",500018505
1509,,1838,1915,Francis Hopkinson Smith,Francis Hopkinson,Smith,American,"Smith, Francis Hopkinson",500016368
1510,,1879,1973,Edward Steichen,Edward,Steichen,American,"Steichen, Edward",
1511,,1862,1938,Edmund Charles Tarbell,Edmund Charles,Tarbell,American,"Tarbell, Edmund Charles",500025696
1512,,1849,1925,Dwight Tryon,Dwight,Tryon,American,"Tryon, Dwight",
1513,,,,S. R. Stoddard,S. R.,Stoddard,,"Stoddard, S. R.",
1514,,1861,1930,William Ordway Partridge,William Ordway,Partridge,American,"Partridge, William Ordway",500110361
1515,,1869,1941,William McGregor Paxton,William McGregor,Paxton,American,"Paxton, William McGregor",500003172
1516,,,,"Chinese, Northern Qi Dynasty Anonymous","Chinese, Northern Qi Dynasty",Anonymous,Chinese,"Anonymous, Chinese, Northern Qi Dynasty",
1517,,1858,1923,Joseph Rodefer DeCamp,Joseph Rodefer,DeCamp,American,"DeCamp, Joseph Rodefer",
1518,,1851,1938,Thomas Wilmer Dewing,Thomas Wilmer,Dewing,American,"Dewing, Thomas Wilmer",500014554
1519,,1823,1880,Sanford Robinson Gifford,Sanford Robinson,Gifford,American,"Gifford, Sanford Robinson",500019147
1520,,1848,1892,William Michael Harnett,William Michael,Harnett,"American, b. Ireland","Harnett, William Michael",500032464
1521,,1879,1947,Edward Francis McCartan,Edward Francis,McCartan,American,"McCartan, Edward Francis",
1522,,1872,1955,Bessie Potter Vonnoh,Bessie Potter,Vonnoh,American,"Vonnoh, Bessie Potter",500015103
1523,,1849,1903,Edwin Lord Weeks,Edwin Lord,Weeks,American,"Weeks, Edwin Lord",500023842
1524,,1876,1973,Anna Hyatt Huntington,Anna Hyatt,Huntington,American,"Huntington, Anna Hyatt",500028984
1525,Lives and works in England.,1940,,Susan Hiller,Susan,Hiller,British (b. America),"Hiller, Susan",500031751
1526,,1947,,William Acheff,William,Acheff,American,"Acheff, William",
1527,,1897,1966,Kenneth Miller Adams,Kenneth Miller,Adams,American,"Adams, Kenneth Miller",500003776
1528,,1874,1952,Oscar Edward Berninghaus,Oscar Edward,Berninghaus,American,"Berninghaus, Oscar Edward",500029522
1529,,1887,1938,Laverne Nelson Black,Laverne Nelson,Black,American,"Black, Laverne Nelson",500069830
1530,,1874,1960,Ernest Blumenschein,Ernest,Blumenschein,American,"Blumenschein, Ernest",
1531,,1851-1852,1917,John Joseph Boyle,John Joseph,Boyle,American,"Boyle, John Joseph",500076309
1532,,1879,1934,Gerald Cassidy,Gerald,Cassidy,American,"Cassidy, Gerald",500100969
1533,,1866,1936,Eanger Irving Couse,Eanger Irving,Couse,American,"Couse, Eanger Irving",500016091
1534,,1861,1944,Cyrus E. Dallin,Cyrus E.,Dallin,American,"Dallin, Cyrus E.",500009366
1535,,1818,1867,Charles Deas,Charles,Deas,American,"Deas, Charles",500026136
1536,,1875,1946,Maynard Dixon,Maynard,Dixon,American,"Dixon, Maynard",500012108
1537,,1878,1936,William Herbert Dunton,William Herbert,Dunton,American,"Dunton, William Herbert",500008822
1538,,1847,1916,Henry Farny,Henry,Farny,American (b. France),"Farny, Henry",
1539,,1881,1955,Nicolai Fechin,Nicolai,Fechin,Russian,"Fechin, Nicolai",500012178
1540,,1882,1964,Leon Gaspard,Leon,Gaspard,American,"Gaspard, Leon",500006633
1541,,1886,1956,Ernest Martin Hennings,Ernest Martin,Hennings,American,"Hennings, Ernest Martin",500010923
1542,,1884,1949,Victor Higgins,Victor,Higgins,American,"Higgins, Victor",500002364
1543,,1867,1934,Charles Harry Humphriss,Charles Harry,Humphriss,English,"Humphriss, Charles Harry",
1544,,1874,1939,Frank Tenney Johnson,Frank Tenney,Johnson,American,"Johnson, Frank Tenney",500016773
1545,,1843,1907,Edward Kemeys,Edward,Kemeys,American,"Kemeys, Edward",500336677
1546,,1866,1955,William Robinson Leigh,William Robinson,Leigh,American,"Leigh, William Robinson",500017580
1547,,1866,1947,Hermon Atkins MacNeil,Hermon Atkins,MacNeil,American,"MacNeil, Hermon Atkins",500027891
1548,,1868,1956,Bert Geer Phillips,Bert Geer,Phillips,American,"Phillips, Bert Geer",500020985
1549,,1862,1950,Alexander Phimister Proctor,Alexander Phimister,Proctor,American,"Proctor, Alexander Phimister",500024193
1550,,1861,1909,Frederic Remington,Frederic,Remington,American,"Remington, Frederic",500024759
1551,,1859,1953,Joseph Henry Sharp,Joseph Henry,Sharp,American,"Sharp, Joseph Henry",500019643
1552,,1871,1922,Henry Merwin Shrady,Henry Merwin,Shrady,American,"Shrady, Henry Merwin",500076927
1553,,1814,1872,John Mix Stanley,John Mix,Stanley,American,"Stanley, John Mix",500028784
1554,,1876,1936,Walter Ufer,Walter,Ufer,American,"Ufer, Walter",500001444
1555,,1870,1952,Adolph Alexander Weinman,Adolph Alexander,Weinman,American,"Weinman, Adolph Alexander",500090663
1556,,1820,1910,Worthington Whittredge,Worthington,Whittredge,American,"Whittredge, Worthington",500017639
1557,,1969,,Ann Pibal,Ann,Pibal,American,"Pibal, Ann",
1558,,1945,,Winston Roeth,Winston,Roeth,American,"Roeth, Winston",500331557
1559,,1828,1901,Edward Mitchell Bannister,Edward Mitchell,Bannister,"American, b. Canada","Bannister, Edward Mitchell",500006433
1560,,1824 or 1834,1884,George Kendall Warren,George Kendall,Warren,American,"Warren, George Kendall",500037181
1561,,1954,,Fred Wilson,Fred,Wilson,American,"Wilson, Fred",500231677
1562,,1938,,Pat Steir,Pat,Steir,American,"Steir, Pat",500025304
1563,,1949,,Laurie Simmons,Laurie,Simmons,American,"Simmons, Laurie",500077698
1564,,1952,,Dirk McDonnell,Dirk,McDonnell,American,"McDonnell, Dirk",
1565,,1956,,Lalla Essaydi,Lalla,Essaydi,Moroccan,"Essaydi, Lalla",500355941
1566,,1971,,Susie J. Lee,Susie J.,Lee,American,"Lee, Susie J.",
1567,,,,Amy Kaufman,Amy,Kaufman,American,"Kaufman, Amy",
1568,Copyright for artist is overseen by VAGA,1925,1996,Duane Hanson,Duane,Hanson,American,"Hanson, Duane",500007844
1569,,1959,,Maya Lin,Maya,Lin,American,"Lin, Maya",500001306
1573,,1901,1988,Carlotta M. Corpron,Carlotta M.,Corpron,American,"Corpron, Carlotta M.",500058199
1574,,1907,1981,Ilya Bolotowsky,Ilya,Bolotowsky,American (b. Russia),"Bolotowsky, Ilya",500014068
1575,,1928,2005,Al Held,Al,Held,American,"Held, Al",500026154
1576,,1961,,Martin Maloney,Martin,Maloney,British,"Maloney, Martin",500057419
1577,,1968,,Thomas Scheibitz,Thomas,Scheibitz,German,"Scheibitz, Thomas",500199494
1578,,1937,1966,Bob Thompson,Bob,Thompson,American,"Thompson, Bob",
1579,,1890,1955,John Rohrbach,John,Rohrbach,American,"Rohrbach, John",
1580,,1925,,Walter Feldman,Walter,Feldman,American,"Feldman, Walter",
1581,,1946,,David MacCauley,David,MacCauley,American,"MacCauley, David",
1582,,,,Gayle Mandle,Gayle,Mandle,,"Mandle, Gayle",
1583,,,,Thomas Mills,Thomas,Mills,British,"Mills, Thomas",
1584,,,,M. Ruf,M.,Ruf,,"Ruf, M.",
1585,,,,Joseph Squires,Joseph,Squires,,"Squires, Joseph",
1586,,1915,1999,J. Malcolm Greany,J. Malcolm,Greany,American,"Greany, J. Malcolm",
1587,,1903,1975,Walker Evans,Walker,Evans,American,"Evans, Walker",500012076
1588,,1894,1985,R. Brooks,R.,Brooks,American,"Brooks, R.",
1589,,1934,,Lee Norman Friedlander,Lee Norman,Friedlander,American,"Friedlander, Lee Norman",
1590,,1941,,Burton Pritzker,Burton,Pritzker,American,"Pritzker, Burton",500343361
1591,,1959,,John Whalley,John,Whalley,American,"Whalley, John",
1592,,1955,,Don Muchow,Don,Muchow,American,"Muchow, Don",
1593,,1964,,Jason Fox,Jason,Fox,American,"Fox, Jason",500330641
1594,,1970,,T.S. Beall,T.S.,Beall,,"Beall, T.S.",
1988,,1967,,Rivane Neuenschwander,Rivane,Neuenschwander,Brazilan,"Neuenschwander, Rivane",500332207
1596,,1959,,Peter Doig,Peter,Doig,British,"Doig, Peter",500094247
1597,,,,Jack Calderwood,Jack,Calderwood,,"Calderwood, Jack",
1598,,,,R. Brooks,R.,Brooks,,"Brooks, R.",
1599,,1914,1997,Ralph Fasanella,Ralph,Fasanella,American,"Fasanella, Ralph",500093721
1600,,1905,1988,Robert Disraeli,Robert,Disraeli,American,"Disraeli, Robert",500037023
1601,,1905,1977,Kay Bell Reynal,Kay Bell,Reynal,American,"Reynal, Kay Bell",
1602,,1956,,Lalla Essaydi,Lalla,Essaydi,Moroccan,"Essaydi, Lalla",500355941
1603,Obituary found: http://www.guardian.co.uk/artanddesign/2010/nov/18/gillian-lowndes-obituary  ,1942,2001,Roger Mertin,Roger,Mertin,American,"Mertin, Roger",500068976
1604,,1940,,Tod Papageorge,Tod,Papageorge,American,"Papageorge, Tod",500037044
1605,,1908,1976,Minor White,Minor,White,American,"White, Minor",500000194
1606,,,,Donald DuBose Duncan,Donald DuBose,Duncan,American,"Duncan, Donald DuBose",
1607,,1918,1979,Charles White,Charles,White,American,"White, Charles",
1608,,,,Steven Haas,Steven,Haas,American,"Haas, Steven",
1609,,1923,2006,Martha Holmes,Martha,Holmes,American,"Holmes, Martha",500125497
1610,,1901,1983,Lisette Model,Lisette,Model,American,"Model, Lisette",500000242
1611,,1967,,Spencer Tunick,Spencer,Tunick,American,"Tunick, Spencer",500335235
1612,,,,Stanis?aw Dr&#243;zdz,Stanis?aw,Dr&#243;zdz,,"Dr&#243;zdz, Stanis?aw",
1613,,1748,1793,Isaak Ouwater,Isaak,Ouwater,Duth,"Ouwater, Isaak",500011275
1614,,1606,1662,Johannes Corneliszoon Verspronck,Johannes Corneliszoon,Verspronck,Netherlandish,"Verspronck, Johannes Corneliszoon",
1615,,1956,,Andrew Bush,Andrew,Bush,American,"Bush, Andrew",500291276
1616,,1964,,Sharon Lockhart,Sharon,Lockhart,American,"Lockhart, Sharon",500114649
1617,,1969,,Loretta Lux,Loretta,Lux,German,"Lux, Loretta",500330869
1618,,1960,,An-My L&#234;,An-My,L&#234;,American (b. Vietnam),"L&#234;, An-My",
1619,,1738,1820,Benjamin West,Benjamin,West,American,"West, Benjamin",500026989
1620,,1855,1930,Louis Charles Moeller,Louis Charles,Moeller,American,"Moeller, Louis Charles",500013286
1621,,,,Rose Marasco,Rose,Marasco,America,"Marasco, Rose",
1622,,1933,,William Anastasi,William,Anastasi,American,"Anastasi, William",500056778
1623,,1944,,Frank Badur,Frank,Badur,American,"Badur, Frank",500081618
1624,,1954,,Jill Baroff,Jill,Baroff,American,"Baroff, Jill",500349192
1625,,1940,,Mel Bochner,Mel,Bochner,American,"Bochner, Mel",500032444
1626,,1960,,Sabine Friesicke,Sabine,Friesicke,German,"Friesicke, Sabine",
1627,,1964,,Frank Gerritz,Frank,Gerritz,German,"Gerritz, Frank",
1628,,1947,,Nancy Haynes,Nancy,Haynes,American,"Haynes, Nancy",500006669
1629,,1960,,Christine Hiebert,Christine,Hiebert,American (b. Switzerland),"Hiebert, Christine",500355635
1630,,1954,,Bronlyn Jones,Bronlyn,Jones,American,"Jones, Bronlyn",
1631,,1964,,Sharon Louden,Sharon,Louden,American,"Louden, Sharon",500329929
1632,,1958,,Susanna Niederer,Susanna,Niederer,Swiss,"Niederer, Susanna",
1633,,1941,,Erik Saxon,Erik,Saxon,American,"Saxon, Erik",
1634,,1967,,Karen Schiff,Karen,Schiff,American,"Schiff, Karen",
1635,,1957,,Sara Sosnowy,Sara,Sosnowy,American,"Sosnowy, Sara",500331668
1636,,1957,,James Siena,James,Siena,American,"Siena, James",500122621
1637,,1964,,Hadi Tabatabai,Hadi,Tabatabai,Iranian,"Tabatabai, Hadi",500332035
1638,,1941,2011,Alan Uglow,Alan,Uglow,British,"Uglow, Alan",500072149
1639,,1941,,Lienhard von Monkiewitsch,Lienhard,von Monkiewitsch,German,"von Monkiewitsch, Lienhard",
1640,,1944,,Marjorie Welish,Marjorie,Welish,American,"Welish, Marjorie",500332897
1641,,1943,,Joan Witek,Joan,Witek,American,"Witek, Joan",500090694
1642,,1963,,Jessica Craig-Martin,Jessica,Craig-Martin,American,"Craig-Martin, Jessica",500333321
1643,,1965,,Caro Jost,Caro,Jost,German,"Jost, Caro",
1644,,1926,,Frank Paulin,Frank,Paulin,American,"Paulin, Frank",500350028
1645,,1925,2008,Joseph Fiore,Joseph,Fiore,,"Fiore, Joseph",
1646,,1932,2006,Nam June Paik,Nam June,Paik,South Korean,"Paik, Nam June",500118744
1647,,1952,,David Salle,David,Salle,American,"Salle, David",500027321
1648,,1951,,Stephen Hannock,Stephen,Hannock,American,"Hannock, Stephen",500330770
1649,,1965,,Caro Jost,Caro,Jost,German,"Jost, Caro",
1650,,1607,1677,Wenceslaus Hollar,Wenceslaus,Hollar,Bohemian,"Hollar, Wenceslaus",500028368
1651,,ca. 1445,1513,Anton Koberger,Anton,Koberger,German,"Koberger, Anton",500099199
1652,,1931,,Bridget Riley,Bridget,Riley,British,"Riley, Bridget",500013384
1653,,1938,,Sylvia Plimack Mangold,Sylvia Plimack,Mangold,American,"Mangold, Sylvia Plimack",500006404
1654,,1944,,Helmut Federle,Helmut,Federle,Swiss,"Federle, Helmut",500066736
1655,,1926,1976,Wallace Berman,Wallace,Berman,American,"Berman, Wallace",500025293
1656,,1853,1942,William Couper,William,Couper,American,"Couper, William",500062459
1657,,1894,1985,Andr&#233; Kert&#233;sz,Andr&#233;,Kert&#233;sz,Hungarian,"Kert&#233;sz, Andr&#233;",500019907
1658,,1938,,Vija Celmins,Vija,Celmins,American (b. Latvia),"Celmins, Vija",500078777
1659,,1931,,Lee Bontecou,Lee,Bontecou,American,"Bontecou, Lee",500024833
1660,,1970,,Julie Mehretu,Julie,Mehretu,American (b. Ethiopia),"Mehretu, Julie",500122539
1722,,1874,1951,Charles Tefft,Charles,Tefft,American,"Tefft, Charles",
1662,,1882,1966,Alvin Langdon Coburn,Alvin Langdon,Coburn,American,"Coburn, Alvin Langdon",500010929
1663,,1953,,Dawoud Bey,Dawoud,Bey,American,"Bey, Dawoud",500114579
1664,,1963,,Yun-Fei Ji,Yun-Fei,Ji,Chinese,"Ji, Yun-Fei",500330313
1665,,1951,2004,Carter Zervas,Carter,Zervas,American,"Zervas, Carter",
1666,,1819,1877,Gustave Courbet,Gustave,Courbet,French,"Courbet, Gustave",500010927
1667,,1979,,Nicole Wittenberg,Nicole,Wittenberg,American,"Wittenberg, Nicole",
