_Objects_1_ID,File_Name,IsPrimary,View_1,height,width
3835,1989.037_001,1,,6605,4959
19,002.2000_001,1,,9164,7331
8,001.2000_001,1,,8599,6879
7631,2012.269_001,1,,10328,7760
7630,2012.268_001,1,,10280,7724
7632,2012.270_001,1,,10304,7742
7635,2012.273_001,1,,10280,7724
7637,2012.275_001,1,,10328,7760
7639,2012.277_001,1,,10306,7744
7640,2012.278_001,1,,10328,7760
7636,2012.274_001,1,,10328,7760
7633,2012.271_001,1,,10328,7760
7638,2012.276_001,1,,10328,7760
7634,2012.272_001,1,,10328,7760
7589,2012.267_001,1,,10328,7760
5595,2007.025_001,1,,10328,7760
6899,2010.007_001,1,,10328,7760
6923,2010.026_001,1,,10012,7522
5461,2005.009_001,1,,10328,7760
7599,2012.007_001,1,,10328,7760
8,001.2000_003,0,side view,3838,3071
8,001.2000_002,0,side view,3838,3071
6886,2010.012_002,0,framed,7760,10328
6445,2013.019_001,1,,4462,3570
6794,040.2009_001,1,,2220,4185
7516,2011.087_001_fm.jpg,1,,0,0
7518,2011.089_001_fm.jpg,1,,0,0
7517,2011.088_001_fm.jpg,1,,0,0
7212,2011.108_001,1,,2096,1692
7594,2012.003_001_fm.jpg,1,,0,0
7910,2012.330_001,1,,2795,4000
4011,1993.012_001,1,,7706,10257
1933,1965.004_001,1,,7742,10304
940,1956.088_001,1,,10328,7760
939,1956.087_001,1,,10304,7742
931,,1,,0,0
7908,057.2012_004,0,side view of proper right,7177,5789
7908,057.2012_003,0,side view of proper left,7177,5789
7908,057.2012_002,0,3/4 view of proper left,6709,5356
7908,057.2012_001,1,3/4 view of proper right,7127,5727
7900,056.2012_001,1,,7689,10233
7279,023.2011_002,0,3/4 rear view of proper right,7017,5812
7279,023.2011_001,1,recto,7017,5812
7280,022.2011_004,0,verso,6954,8443
7280,022.2011_003,0,recto,6954,8443
7280,022.2011_002,0,"recto, from above",6954,8443
7280,022.2011_001,1,3/4 view of proper left,6954,8443
6935,018.2010_001,1,,10233,7689
6927,014.2010_001,1,,10304,7742
7909,2012.360_001_fm.jpg,1,,0,0
1811,,1,,0,0
8463,2014.084_001,1,,765,593
7973,012.2013_001,1,,1088,1817
8465,2014.062_001,1,,1224,1632
7494,,1,,0,0
8439,,1,,0,0
8295,,1,,0,0
2518,,1,,0,0
8061,2013.059.A_001,0,,0,0
8056,2013.054.A_004,0,195.2004.A_004_cd.jpg,5428,7230
8068,2013.083.A-B_001,0,,7048,5290
8070,2013.086.A_004,0,190.2004.A_004_cd.jpg,1825,3072
8070,2013.086.A_002,0,190.2004.A_002_cd.jpg,7230,5428
8070,2013.086.B_001,0,,7230,5428
8071,2013.090.B_001,1,,0,0
8071,2013.090.A_001,0,,0,0
8072,2013.076.A_001,1,,0,0
8072,2013.076.A_002,0,188.2004.A_002_cd.jpg,0,0
8072,2013.076.A_003,0,188.2004.A_003_cd.jpg,0,0
8074,2013.070.A_002,1,162.2004.A_002_cd.jpg,0,0
8055,2013.051.A_001,0,,0,0
8056,2013.054.A_004,1,195.2004.A_004_cd.jpg,5428,7230
8061,2013.059.A-B_001,1,,7138,5358
8068,2013.083.A-B_001,1,,7048,5290
8070,2013.086.A_004,1,190.2004.A_004_cd.jpg,1825,3072
8275,2014.032_001,1,,1423,1811
8276,2014.033_001,1,,1399,1834
2577,1974.030_002,0,,8753,6728
2577,1974.030_001,1,,8753,6728
2578,1974.031_002,0,,8753,6728
8093,,1,,0,0
7978,,1,,0,0
8086,,1,,0,0
8087,,1,,0,0
8088,,1,,0,0
7955,2013.514_001_fm.jpg,0,,0,0
8154,,1,,0,0
6816,2009.089_001,1,primary,6461,7730
7314,,1,,0,0
7319,,1,,0,0
7318,,1,,0,0
7300,,1,,0,0
7293,,1,,0,0
7292,,1,,0,0
7283,,1,,0,0
3789,,1,,0,0
7346,,1,,0,0
1528,,1,,0,0
2536,,1,,0,0
2862,,1,,0,0
3010,,1,,0,0
3458,,1,,0,0
3647,,1,,0,0
7284,,1,,0,0
7285,,1,,0,0
7286,,1,,0,0
7287,,1,,0,0
7288,,1,,0,0
7289,,1,,0,0
7291,,1,,0,0
7294,,1,,0,0
7295,,1,,0,0
7296,,1,,0,0
7298,,1,,0,0
7299,,1,,0,0
7301,,1,,0,0
7302,,1,,0,0
7306,,1,,0,0
7307,,1,,0,0
7308,,1,,0,0
7311,,1,,0,0
7312,,1,,0,0
7313,,1,,0,0
7304,,1,,0,0
7305,,1,,0,0
7309,,1,,0,0
7310,,1,,0,0
7315,,1,,0,0
7316,,1,,0,0
7290,,1,,0,0
7336,,1,,0,0
7337,,1,,0,0
7341,,1,,0,0
7320,,1,,0,0
7375,,1,,0,0
7376,,1,,0,0
7321,,1,,0,0
7322,,1,,0,0
7324,,1,,0,0
7325,,1,,0,0
7327,,1,,0,0
7329,,1,,0,0
7331,,1,,0,0
7333,,1,,0,0
7334,,1,,0,0
7335,,1,,0,0
7338,,1,,0,0
7339,,1,,0,0
7340,,1,,0,0
7342,,1,,0,0
7343,,1,,0,0
7344,,1,,0,0
7347,,1,,0,0
7373,,1,,0,0
8155,,1,,0,0
7459,,1,,0,0
7458,,1,,0,0
7457,,1,,0,0
7456,,1,,0,0
7432,,1,,0,0
7436,,1,,0,0
7437,,1,,0,0
7438,,1,,0,0
7441,,1,,0,0
7442,,1,,0,0
7443,,1,,0,0
7446,,1,,0,0
7447,,1,,0,0
7448,,1,,0,0
7455,,1,,0,0
7454,,1,,0,0
7453,,1,,0,0
7452,,1,,0,0
7451,,1,,0,0
7450,,1,,0,0
7449,,1,,0,0
7445,,1,,0,0
7444,,1,,0,0
7440,,1,,0,0
7439,,1,,0,0
7435,,1,,0,0
7434,,1,,0,0
7431,,1,,0,0
7430,,1,,0,0
7429,,1,,0,0
7428,,1,,0,0
7427,,1,,0,0
7421,,1,,0,0
7422,,1,,0,0
7426,,1,,0,0
7411,,1,,0,0
7412,,1,,0,0
7413,,1,,0,0
7414,,1,,0,0
7415,,1,,0,0
7416,,1,,0,0
7417,,1,,0,0
7419,,1,,0,0
7425,,1,,0,0
7424,,1,,0,0
7423,,1,,0,0
7420,,1,,0,0
7418,,1,,0,0
7392,,1,,0,0
7399,,1,,0,0
7401,,1,,0,0
7402,,1,,0,0
7403,,1,,0,0
7404,,1,,0,0
7405,,1,,0,0
7406,,1,,0,0
7407,,1,,0,0
7410,,1,,0,0
7409,,1,,0,0
7408,,1,,0,0
7400,,1,,0,0
7398,,1,,0,0
7397,,1,,0,0
7396,,1,,0,0
7395,,1,,0,0
7394,,1,,0,0
7393,,1,,0,0
7366,,1,,0,0
7367,,1,,0,0
7368,,1,,0,0
7369,,1,,0,0
7382,,1,,0,0
7383,,1,,0,0
7391,,1,,0,0
7390,,1,,0,0
7389,,1,,0,0
7388,,1,,0,0
7387,,1,,0,0
7386,,1,,0,0
7385,,1,,0,0
7384,,1,,0,0
7381,,1,,0,0
7380,,1,,0,0
7379,,1,,0,0
7378,,1,,0,0
7377,,1,,0,0
7374,,1,,0,0
7371,,1,,0,0
7370,,1,,0,0
2555,,1,,0,0
7348,,1,,0,0
7349,,1,,0,0
7351,,1,,0,0
7352,,1,,0,0
7353,,1,,0,0
7354,,1,,0,0
7356,,1,,0,0
7358,,1,,0,0
7365,,1,,0,0
7364,,1,,0,0
7363,,1,,0,0
7362,,1,,0,0
7361,,1,,0,0
7360,,1,,0,0
7359,,1,,0,0
7357,,1,,0,0
7350,,1,,0,0
7317,,1,,0,0
7326,,1,,0,0
7330,,1,,0,0
7332,,1,,0,0
7433,,1,,0,0
8231,,1,,0,0
7082,2010.161_001,1,,3943,5607
7083,2010.219_001,1,,3915,5495
7115,2010.223_001,1,,5457,4014
7064,2010.215_001,1,,5942,3777
7070,2010.164_001,1,,3927,4405
7069,2010.165_001,1,,3862,4599
7114,2010.192_001,1,,3950,5678
7297,,1,,0,0
7303,,1,,0,0
7323,2010.320_002,1,,3716,1894
8304,,1,,0,0
7989,,1,,0,0
8129,,1,,0,0
8130,,1,,0,0
8132,,1,,0,0
8134,,1,,0,0
8135,,1,,0,0
8136,,1,,0,0
8058,,1,,0,0
8057,,1,,0,0
8079,,1,,0,0
8000,,1,,0,0
8002,,1,,0,0
8083,,1,,0,0
8084,,1,,0,0
8085,,1,,0,0
8098,,1,,0,0
8099,,1,,0,0
8101,,1,,0,0
8102,,1,,0,0
8103,,1,,0,0
8104,,1,,0,0
8143,,1,,0,0
8075,,1,,0,0
8145,,1,,0,0
8146,,1,,0,0
8147,,1,,0,0
8148,,1,,0,0
8149,,1,,0,0
8150,,1,,0,0
8151,,1,,0,0
8309,,1,,0,0
8302,,1,,0,0
8277,,1,,0,0
8251,,1,,0,0
8249,,1,,0,0
8250,,1,,0,0
7,2013.241_001,1,,7742,5553
822,,1,,0,0
823,,1,,0,0
3226,,1,,0,0
8077,,1,,0,0
8078,,1,,0,0
8424,,1,,0,0
8341,,1,,0,0
8396,008.2014_001_fm.jpg,1,,0,0
8663,2015.001_001_fm.jpg,0,,0,0
8340,2014.133_001,0,,7000,6111
8464,2014.132_001,1,,1280,857
8461,2014.082_001_fm.jpg,1,,0,0
8462,2014.083_001_fm.jpg,1,,0,0
8306,2014.086_001_fm.jpg,1,,0,0
8408,2014.090_001_fm.jpg,1,,0,0
9844,2017.384.11_001,1,,2513,5400
3729,1986.073_001,1,,7747,7669
8399,2014.089_001_fm.jpg,1,,0,0
8576,2014.092_001_fm.jpg,1,,0,0
8575,2014.093_001_fm.jpg,1,,0,0
8532,2014.130_001_fm.jpg,1,,0,0
8466,2014.094_001_fm.jpg,1,,0,0
8307,2014.088_001_fm.jpg,1,,0,0
8308,2014.087_001_fm.jpg,1,,0,0
7927,2012.362_001,1,,7503,5630
7596,2012.016_001,1,,8539,6707
7628,2012.015_001,1,,8721,7191
7627,2012.014_001,1,,8672,7260
7626,2012.013_001,1,,8608,7202
7625,2012.012_001,1,,8794,7305
7624,2012.011_001,1,,8669,7240
7597,2012.010_001,1,,8749,7232
3664,1986.031_001,1,,6005,9625
2419,1973.122_001,1,,6029,9154
8195,151.2013_001,1,,6712,9162
8194,,1,,0,0
8192,148.2013_001,1,,9723,6536
8105,075.2013_001,1,,4885,6884
8097,074.2013_001,1,,4735,7810
8095,072.2013_001,1,,4195,3878
8094,071.2013_001,1,,7355,5892
7925,071.2012_001,1,,7494,5022
8052,067.2013_001,1,,8937,6733
7605,052.2012_001,1,,4182,5821
7595,050.2012_001,1,,9812,6454
8012,032.2013_001,1,,5539,7892
7190,024.2010_001,1,,6831,5212
8425,012.2014_001,1,,6297,10042
7977,009.2013_001,1,,9606,6566
7217,006.2011_001,1,,4501,7223
8435,,0,,0,0
7802,2012.259_001_fm.jpg,1,,0,0
10271,2017.388_001,1,,3172,2553
7474,,1,,0,0
6922,,0,,0,0
6922,,0,,0,0
6922,,0,,0,0
7184,,1,,0,0
1531,,0,,0,0
1531,,0,,0,0
1531,,1,,0,0
1401,1960.231_002,1,,1939,1534
1160,,1,,0,0
1159,,1,,0,0
1154,,1,,0,0
1150,,1,,0,0
1149,,1,,0,0
1139,,1,,0,0
1137,,1,,0,0
1132,,1,,0,0
1130,,1,,0,0
7260,,1,,0,0
7472,,1,,0,0
6922,,1,,0,0
7187,,1,,0,0
3918,,1,,0,0
2732,,1,,0,0
2363,,1,,0,0
5858,1959.275_002,0,,1902,1305
2578,1974.031_001,1,,8753,6728
1155,,1,,0,0
8492,,1,,0,0
8471,013.2014_001,1,,8186,5962
7956,2013.517_001,1,,900,1364
7953,2013.516_001,1,,1209,900
7958,2013.515_001,1,,1380,900
7955,2013.514.001,1,,0,0
7954,2013.513_001,1,,1125,900
7957,2013.512_001,1,,1350,900
2177,1971.060_001,1,,2821,2769
9774,S003.2017_001,1,,5425,4138
8316,2014.024_001,1,,3786,4700
8317,2014.025_001,1,,3848,4700
8318,2014.026_001,1,,3796,4700
8319,2014.027_001,1,,3883,4832
8320,2014.028_001,1,,3770,4700
8321,2014.029_001,1,,3788,4700
8322,2014.030_001,1,,3875,4832
1433,1961.001_001,1,,1874,3000
4500,1995.443_001,1,,0,0
8386,004.2014_001,1,,6817,4363
8385,005.2014_001,1,,6458,5224
8715,006.2015_001,1,,2993,4470
8383,007.2014_001,1,,6835,4856
8716,007.2015_001,1,,3537,4993
8731,008.2015_001,1,,7725,5070
8732,009.2015_001,1,,8265,5610
8733,010.2015_001,1,,7905,5235
8740,012.2015_001,1,,7997,6056
8470,014.2014_001,1,,2757,3912
8490,019.2014_001,1,,4485,3225
8489,020.2014_001,1,,3782,3041
7899,055.2012_004,1,,6534,4830
8152,101.2013_001,1,,7965,3045
8193,149.2013_001,1,,6376,4318
1131,1959.186_001,1,,8213,5213
1133,1959.188_001,1,,8115,5595
1143,1959.198_001,1,,8284,5745
1145,1959.201_001,1,,9002,6026
1157,1959.213_001,1,,5690,8234
1410,1960.240_001,1,,7808,5479
1980,1966.003_001,1,,7950,6483
6230,2008.233_001,1,,7972,6936
7941,2013.511_001,1,,7620,6703
8080,2013.535_001,1,,7883,6708
8305,2014.014_001,1,,3000,2779
8460,2014.057_001,1,,6530,4906
8340,2014.133_002,1,,8063,6346
8663,2015.001_001,1,,5913,7993
8384,006.2014_001,1,,6711,4656
3654,,0,,0,0
8757,2014.134_001,1,,2560,1792
8762,2015.024_001,1,,3600,2932
8763,2015.025_001,1,,1911,3640
8764,2015.026_001,1,,3721,2992
8765,2015.027_001,1,,2933,3600
8766,2015.028_001,1,,2982,3600
8767,2015.029_001,1,,3600,2264
8664,2015.007_001,1,,9574,7710
8665,2015.008_001,1,,9597,7638
8666,2015.009_001,1,,9608,7696
8667,2015.010_001,1,,9562,7677
8668,2015.011_001,1,,9449,7623
8669,2015.012_001,1,,9440,7523
8670,2015.013_001,1,,9455,7614
8671,2015.014_001,1,,9451,7616
8672,2015.015_001,1,,9385,7641
8673,2015.016_001,1,,9516,7591
8674,2015.017_001,1,,9368,7618
8675,2015.018_001,1,,9413,7550
8417,2015.002_001,1,,430,450
8750,2015.003_001,1,,1503,2000
8760,2015.006_001,1,,1765,2200
8662,2015.019_001,1,,1426,1125
8741,2015.020_001,1,,974,721
8761,2015.021_001,1,,433,504
8728,2015.022_001,1,,719,1080
8729,2015.023_001,1,,1152,768
2579,1974.032_002,0,,8753,6728
8471,013.2014_001_fm.JPG,0,,0,0
8470,014.2014_001_fm.jpg,0,,0,0
8468,016.2014_001_fm.jpg,1,,0,0
8467,017.2014_001_fm.jpg,1,,0,0
8301,2014.004.A-X_001,1,,2250,3000
5517,2006.012_001_fm.jpg,1,,0,0
7235,2011.016_001,1,,6385,6501
7236,2011.017_001,1,,6385,6501
7237,2011.018_001,1,,6385,6501
7238,2011.019_001,1,,6404,6457
7239,2011.020_001,1,,6385,6501
7240,2011.021_001,1,,6385,6501
7241,2011.022_001,1,,6385,6443
7242,2011.023_001,1,,2689,3797
7243,2011.024_001,1,,2514,2521
7244,2011.025_001,1,,2553,2664
7245,2011.026_001,1,,2958,3397
7246,2011.027_001,1,,2777,3486
7247,2011.028_001,1,,3255,3062
7248,2011.029_001,1,,2853,4321
8718,002.2015_001,1,,1238,787
8719,003.2015_001,1,,1250,795
8720,004.2015_001,1,,2028,1357
8721,005.2015_001,1,,4595,3395
8167,2013.578_001,1,,2124,1609
8473,2014.060_001,1,,742,600
8472,2014.058_001,1,,1122,896
8474,2014.059_001,1,,850,1174
8342,2014.035_001,1,,3432,4975
8938,,1,,0,0
8303,2014.013_002,0,,576,510
8159,2014.012_001,1,,380,570
8303,2014.013_001,1,,576,759
8229,159.2013_001,1,,2506,2170
8230,160.2013_001,1,,2780,2280
8178,2014.011_001,1,,480,640
8170,2014.020_001,1,,1720,2248
8157,2013.548_001,0,,7325,9113
7947,2013.510_001,1,,2449,2190
8126,2013.536_001,1,,785,600
7998,2013.519_001,1,,644,648
7979,2013.529_001,1,,2167,1845
8081,2013.534_001,1,,750,750
8090,2013.538.A-F_001,1,,3951,4013
8298,2014.001_001,1,,3000,2025
8076,2013.530_001,1,,631,840
8752,2015.005.1_001,1,,5536,3384
1949,1965.023_001,1,,1413,1121
1849,"1964.108_001_cd,jpg",1,,0,0
3572,,1,,0,0
8157,2013.548_002,1,,2411,3000
7602,2012.006_001,1,,5961,9548
7602,2012.006_002,0,,5941,9516
7602,2012.006_003,0,,3047,24000
7269,2011.051_001,1,,6673,5090
7192,2011.003_001,1,,5518,6722
7602,,0,,0,0
7602,,0,,0,0
7602,,0,,0,0
7602,,0,,0,0
7602,,0,,0,0
7602,,0,,0,0
4999,,0,,0,0
4999,,1,,0,0
2115,1974.048_001,1,,0,0
874,1956.022_001,1,,6816,7586
956,1957.002_001,1,,5638,6946
6760,2009.096_001,1,,5734,6394
1994,1966.017_001,1,,5112,7517
852,1955.004_001,1,,4309,2945
8780,022.2015_001,1,,3142,4090
8778,020.2015_001,1,,5067,7192
8779,021.2015_001,1,,3862,5218
1993,1966.016_001,1,,5171,6106
1086,1959.109_001,1,,3704,2494
851,1955.003_001,1,,4246,3190
888,1956.036_001,1,,4397,5552
1025,,1,,0,0
8216,142.2013_001_fm.jpg,1,,0,0
8177,110.2013_001_fm.jpg,1,,0,0
8187,118.2013_001_fm.jpg,1,,0,0
8219,145.2013_001_fm.jpg,1,,0,0
8469,015.2014_001_fm.jpg,1,,0,0
3260,1982.038_001,1,,10046,6528
8096,073.2013_001,1,,1695,1001
953,,1,,0,0
877,,1,,0,0
881,,1,,0,0
882,,1,,0,0
889,,1,,0,0
890,,1,,0,0
892,,1,,0,0
901,,1,,0,0
904,,1,,0,0
906,,1,,0,0
907,,1,,0,0
911,,1,,0,0
913,,1,,0,0
914,,1,,0,0
916,,1,,0,0
918,,1,,0,0
923,,1,,0,0
927,,1,,0,0
932,,1,,0,0
934,,1,,0,0
937,,1,,0,0
941,,1,,0,0
942,,1,,0,0
945,,1,,0,0
947,,1,,0,0
948,,1,,0,0
949,,1,,0,0
973,,1,,0,0
974,,1,,0,0
980,,1,,0,0
1035,,1,,0,0
1036,,1,,0,0
1171,,1,,0,0
1488,,1,,0,0
1489,,1,,0,0
1945,,1,,0,0
2921,,1,,0,0
3047,,1,,0,0
3998,,1,,0,0
4025,,1,,0,0
4033,,1,,0,0
4079,,1,,0,0
4957,,1,,0,0
5358,,1,,0,0
7942,,1,,0,0
8144,2013.571_001,1,,8502,7190
3394,1982.172_001,1,,2741,3391
9773,S002.2017_001,1,,5997,4171
838,,1,,0,0
5724,,0,,0,0
5724,,0,,0,0
8916,,0,,0,0
8916,,0,,0,0
8916,,0,,0,0
8916,,0,,0,0
5637,F1991.088_001,1,,9020,7070
5694,XX-G-048_001,1,,4693,3777
6807,2009.081_002,0,,3000,3032
444,2007.045_001,1,,5459,4647
5510,,1,,0,0
5303,,1,,0,0
5189,,1,,0,0
5188,,1,,0,0
5187,,1,,0,0
5105,,1,,0,0
4886,,1,,0,0
3854,,1,,0,0
3780,,0,,0,0
3755,,1,,0,0
3751,,1,,0,0
8296,,1,,0,0
3601,,1,,0,0
3220,,1,,0,0
3194,,1,,0,0
3192,,1,,0,0
3193,,1,,0,0
3185,,1,,0,0
2901,,1,,0,0
3016,,1,,0,0
2624,,1,,0,0
2576,,1,,0,0
2469,,1,,0,0
2423,,1,,0,0
2421,,1,,0,0
2290,,1,,0,0
2285,,1,,0,0
2123,,1,,0,0
8712,,1,,0,0
8711,,1,,0,0
1747,1964.030_002,1,,8323,6900
1703,,1,,0,0
1604,,1,,0,0
1516,,1,,0,0
1404,,1,,0,0
1387,,1,,0,0
1392,,1,,0,0
1382,,1,,0,0
1366,,1,,0,0
1303,,1,,0,0
1103,,1,,0,0
1044,,1,,0,0
1043,,1,,0,0
884,,1,,0,0
850,,1,,0,0
819,,1,,0,0
818,,1,,0,0
704,,1,,0,0
482,098.2004_001,1,,6638,5238
480,097.2004_001,1,,6638,5236
478,096.2004_001,1,,6654,5186
476,095.2004_001,1,,6638,5236
5724,,1,,0,0
7205,,1,,0,0
7220,,1,,0,0
5485,,1,,0,0
4895,,1,,0,0
4970,,1,,0,0
4606,,1,,0,0
4046,,0,,0,0
4046,,1,,0,0
4045,,0,,0,0
4045,,1,,0,0
3672,,1,,0,0
3631,,1,,0,0
3251,,1,,0,0
3189,,1,,0,0
3183,,1,,0,0
3171,,0,,0,0
3171,,1,,0,0
3170,,0,,0,0
3169,,0,,0,0
3170,,1,,0,0
3169,,1,,0,0
3168,,0,,0,0
3168,,1,,0,0
3167,,0,,0,0
3167,,1,,0,0
3166,,0,,0,0
3166,,1,,0,0
3165,,0,,0,0
3165,,1,,0,0
3164,,0,,0,0
3164,,1,,0,0
2849,,1,,0,0
2608,,1,,0,0
2286,,1,,0,0
2145,,1,,0,0
2007,,1,,0,0
1774,,1,,0,0
1436,,1,,0,0
8916,,1,,0,0
1421,,1,,0,0
1415,,1,,0,0
1413,,1,,0,0
1183,,1,,0,0
730,,1,,0,0
807,,1,,0,0
708,,1,,0,0
706,,1,,0,0
707,,1,,0,0
674,,1,,0,0
7926,,1,,0,0
8360,,1,,0,0
5683,,1,,0,0
730,,0,,0,0
8847,,1,,0,0
8845,,1,,0,0
8849,,1,,0,0
2897,1976.027_001,1,,0,0
8203,129.2013_001,1,,6630,8250
8202,128.2013_001,1,,6703,5913
876,,1,,0,0
897,,1,,0,0
915,,1,,0,0
917,,1,,0,0
924,,1,,0,0
929,,1,,0,0
943,,1,,0,0
950,,1,,0,0
1430,,1,,0,0
1561,,1,,0,0
3877,,1,,0,0
3913,,1,,0,0
6913,,1,,0,0
7268,,1,,0,0
3890,,1,,0,0
925,1956.073_001,1,,4720,3236
8839,2015.030_001,1,,4349,3172
2055,1969.004_001,1,,3706,3241
2056,1969.005_001,1,,3463,3026
516,114.2004_001,1,,1553,1260
8200,126.2013_001,1,,7094,6074
8199,125.2013_001,1,,8943,7117
8198,124.2013_001,1,,6589,8651
8197,123.2013_001,1,,7312,5831
8196,122.2013_001,1,,7551,5817
8201,127.2013_001,1,,8054,6174
7263,425.2008_001,1,,1154,1551
883,1956.031_001_fm.jpg,1,,0,0
893,1956.041_001_fm.jpg,1,,0,0
895,1956.043_001,1,,1599,1921
896,1956.044_001,1,,1462,1235
903,1956.051_001_fm.jpg,1,,0,0
909,1956.057_001,1,,2048,1661
910,1956.058_002_fm.jpg,1,,0,0
8853,2015.053_001,1,,7095,7363
8909,2015.054_001,1,,5119,8441
8910,2015.055_001,1,,6889,11275
9188,2015.220_001_fm.jpg,1,,0,0
984,1957.038_001_cd,1,,0,0
985,1957.039_001_cd,1,,0,0
1006,1959.003_001,1,,2290,1584
1016,1959.013_001,1,,1951,1370
1019,1959.016_001,0,,0,0
1020,1959.017_001,1,,1783,2408
1028,1959.025_001,1,,1588,2015
1030,1959.027_001_cd,1,,0,0
1051,1959.071_001,1,,1967,1592
1070,1959.093_001,1,,1521,2193
1072,1959.095_001,1,,1437,2114
1073,1959.096_001,1,,1474,2131
1127,1959.182_001,1,,1436,2166
8777,2015.043_001,1,,5852,6691
1429,1960.259_001,1,,1266,1763
1521,1962.077_001,1,,1713,2201
1522,1962.078_001,1,,1430,1757
1613,1963.094_001,1,,1871,1531
1697,1963.164_001,1,,1613,2430
1702,1963.169_001,1,,1803,1373
1789,1964.074_001,1,,1251,1664
1791,1964.077_001_fm.jpg,1,,0,0
1795,1964.081_001,1,,971,1457
0,1973.037.pdf,0,,0,0
1419,1960.249_001,1,,1111,1063
7553,2012.300_001,1,,7281,4985
7552,2012.299_001,1,,5860,3831
7551,2012.298_001,1,,6781,4550
7540,2012.289_001,1,,1343,1599
4059,1995.003_001,1,,1689,1258
4060,1995.004_001,1,,1723,1389
4061,1995.005_001,1,,1705,1345
4062,1995.006_001,1,,1616,1295
4063,1995.007_001,1,,1706,1349
2424,1973.127_001,1,,1440,1864
2425,1973.128_001,1,,1603,1321
2353,1973.056_001,1,,2177,1509
1969,1965.043_001,1,,2138,1677
2093,1970.020_001,1,,1412,2146
2282,1972.055_001,1,,1643,2072
2297,1972.070_001,1,,1032,1800
2357,1973.060_001,1,,2203,1502
2360,1973.063_001,1,,2152,1397
2426,1973.129_001,1,,2124,1683
2427,1973.130_001,1,,1531,1490
2431,1973.134_001,1,,1599,1231
9107,1995.002_001,1,,1663,1253
2374,1973.077_001,1,,2091,1715
2377,1973.080_001,1,,2114,1563
2378,1973.081_001,1,,1615,2103
2381,1973.084_001,1,,1936,2592
2432,1973.135_001,1,,1653,2150
2433,1973.136_001,1,,2170,1701
2436,1973.139_001,1,,1989,1515
2437,1973.140_001,1,,2264,1685
2439,1973.142_001,1,,1580,1938
2440,1973.143_001,1,,1559,1186
2441,1973.145_001,1,,1598,2075
2442,1973.146_001,1,,1935,2447
2511,1973.215_001,1,,2124,1612
2521,1973.226_001,1,,1212,1558
2558,1974.011_001,1,,1442,1868
2649,1974.107_001,1,,1605,1876
2739,1975.088_001,0,,0,0
2774,1975.123_001,1,,1745,1308
2775,1975.124_001,1,,1745,2184
2776,1975.125_001,1,,1304,1741
2917,1976.045_001,1,,1568,1938
2918,1976.046_001,1,,2331,1682
2932,1977.015_001,1,,1596,2087
2943,1977.026_001,1,,1845,1174
2944,1977.027_001,1,,1697,2129
2945,1977.028_001,1,,1504,2305
2946,1977.029_001,1,,1525,2281
2948,1977.031_001,1,,1784,2285
2950,1977.033_001,1,,1505,2308
2970,1977.053_001,1,,2144,1411
3006,1978.029_001,1,,1178,1553
3099,1981.031_001,1,,1244,1704
3101,1981.033_001,1,,2038,1485
3179,1981.110_001,1,,2366,1867
3460,1983.008_001,1,,1464,1837
3505,1983.054_001,1,,1204,2520
3532,1983.081_001,1,,813,2267
3506,1983.055_001,1,,849,1981
3508,1983.057_001,1,,1587,2236
3509,1983.058_001,1,,1870,2397
3510,1983.059_001,1,,1863,2439
3511,1983.060_001,1,,1561,2440
3512,1983.061_001,1,,960,2121
3513,1983.062_001,1,,1685,2330
3514,1983.063_001,1,,1577,2240
3515,1983.064_001,1,,1768,2380
3516,1983.065_001,1,,1523,2143
3517,1983.066_001,1,,1599,2243
3519,1983.068_001,1,,1360,1904
3520,1983.069_001,1,,1679,2436
3521,1983.070_001,1,,1683,2435
3538,1983.087_001,1,,1304,1906
3537,1983.086_001,1,,1424,2110
3536,1983.085_001,1,,839,1983
3535,1983.084_001,1,,782,1960
3534,1983.083_001,1,,893,2287
3533,1983.082_001,1,,760,1983
3531,1983.080_001,1,,1309,2044
3530,1983.079_001,1,,1323,1824
3529,1983.078_001,1,,1044,1474
3528,1983.077_001,1,,1203,1940
3527,1983.076_001,1,,1060,2465
3526,1983.075_001,1,,1456,2231
3525,1983.074_001,1,,1459,2007
3524,1983.073_001,1,,1138,1874
3523,1983.072_001,1,,1238,1999
3522,1983.071_001,1,,1237,1991
3507,1983.056_001,1,,1318,1986
3846,1989.050.JPG_001_cd,1,,0,0
4703,1997.003.JPG_001_cd,1,,0,0
4779,1998.013.JPG_001_cd,1,,0,0
4874,1998.109.JPG_001_cd,1,,0,0
4875,1998.110.JPG_001_cd,1,,0,0
4876,1998.111.JPG_001_cd,1,,0,0
4877,1998.112.JPG_001_cd,1,,0,0
4878,1998.113.JPG_001_cd,1,,0,0
4879,1998.114.JPG_001_cd,1,,0,0
4886,1998.121.JPG_001_cd,0,,0,0
5081,2002.113.JPG_001_cd,1,,0,0
5082,2002.114.JPG_001_cd,1,,0,0
3942,1991.056_001_fm.jpg,1,,0,0
3897,1991.010_001_fm.jpg,1,,0,0
3747,1987.001_001_fm.jpg,1,,0,0
3715,1986.058_001_fm.jpg,1,,0,0
3057,1980.017_001_fm.jpg,1,,0,0
2982,1978.005_001_fm.jpg,1,,0,0
2981,1978.004_001_fm.jpg,1,,0,0
2980,1978.003_001_fm.jpg,1,,0,0
